,age,comment,commodities,commodities_string,geometry,id,latitude,longitude,name
2824,Archean,nan,['Au'],Au,POINT (118.1442 -27.4474),557151,-27.4474,118.1442,Julies Reward
2825,Archean,nan,['Au'],Au,POINT (121.9189 -31.0119),557206,-31.0119,121.9189,Haoma
2826,Archean,nan,['Au'],Au,POINT (119.4787 -31.4685),557247,-31.4685,119.4787,Jaccoletti
2827,,Gindalbie Metals Shine deposit occur within the Warriedar Project in WA's mid west region located approximately 40km northeast of Gindalbie's Karara Magnetite project. This EL previously under JV with Royal Resources but recently 100% acquired by Gindalbie.,['Fe'],Fe,POINT (116.935799 -28.84844),557324,-28.848440000000004,116.935799,Shine - Warriedar  (Yilgarn - Gindalbie Metals)
2828,Paleoproterozoic,nan,['Au'],Au,POINT (131.5473 -13.5061),557331,-13.5061,131.5473,North Point
2829,,nan,['Au'],Au,POINT (121.8385 -30.9686),557573,-30.9686,121.8385,Hammer and Tap
2830,,nan,"['Ag', 'Au', 'Bi', 'Cu']",Ag;Au;Bi;Cu,POINT (122.196602 -20.788601),557598,-20.788601,122.196602,Magnum
2831,,nan,"['REE', 'Ti', 'Th', 'Zr']",REE;Ti;Th;Zr,POINT (115.5 -33.66666667),557601,-33.66666667,115.5,Tutunup West (Simto)
2832,,nan,"['REE', 'Ti', 'Th', 'Zr']",REE;Ti;Th;Zr,POINT (115.413902 -33.670528),557735,-33.670528000000004,115.41390200000001,Grice (Simto)
2833,,nan,"['REE', 'Ti', 'Th', 'Zr']",REE;Ti;Th;Zr,POINT (115.61926 -33.45196),557922,-33.45196,115.61926000000001,Stratham North (M70/00792)
2834,,nan,"['REE', 'Ti', 'Th', 'Zr']",REE;Ti;Th;Zr,POINT (115.4506 -33.653782),557924,-33.653782,115.4506,Wonnerup (Simto M70/00360)
2835,,nan,"['REE', 'Ti', 'Th', 'Zr']",REE;Ti;Th;Zr,POINT (115.914387 -32.986832),557931,-32.986832,115.914387,Cookernup
2836,,nan,"['REE', 'Ti', 'Th', 'Zr']",REE;Ti;Th;Zr,POINT (115.93356 -32.74834),557934,-32.74834,115.93356000000001,Coolup (Simto M70/00942)
2837,,nan,"['REE', 'Ti', 'Th', 'Zr']",REE;Ti;Th;Zr,POINT (115.210385 -29.839646),557953,-29.839646000000002,115.210385,West Mine North
2838,,nan,"['REE', 'Ti', 'Th', 'Zr']",REE;Ti;Th;Zr,POINT (115.535406 -29.33218),557955,-29.332179999999997,115.53540600000001,Yandanooka
2839,,nan,"['REE', 'Ti', 'Th', 'Zr']",REE;Ti;Th;Zr,POINT (115.197465 -29.767348),557959,-29.767348,115.197465,Ellengail
2840,,nan,"['Ag', 'Zn', 'Cu', 'Mo', 'Pb', 'Au']",Ag;Zn;Cu;Mo;Pb;Au,POINT (144.407961 -17.121233),557964,-17.121233,144.407961,Griffiths Hill
2841,,nan,"['Cu', 'Fe', 'Co']",Cu;Fe;Co,POINT (135.31337 -23.41289),557970,-23.41289,135.31337,Basil
2842,,nan,['U'],U,POINT (120.355499 -26.85062),557972,-26.850620000000003,120.355499,MIllipede
2843,,nan,"['Ag', 'Au', 'Cu', 'Zn']",Ag;Au;Cu;Zn,POINT (149.8629 -23.453125),558134,-23.453125,149.8629,Rookwood
2844,Paleoproterozoic,nan,['Au'],Au,POINT (131.5055 -13.469),558154,-13.469000000000001,131.5055,Tally Ho (Burnside)
2845,Paleoproterozoic,nan,['Au'],Au,POINT (131.796 -13.7244),558156,-13.7244,131.796,Millars/Big Tree/PingQue
2846,,Deposit  location was taken from one of the drill hole coordinates ASX announcement dated 20/3/2012.,['Fe'],Fe,POINT (145.4114 -41.74475),558158,-41.74475,145.4114,Riley Creek DSO (Venture Minerals)
2847,Proterozoic,nan,['Au'],Au,POINT (131.8353 -13.8288),558161,-13.8288,131.8353,Cox
2848,,nan,['Au'],Au,POINT (118.7121 -25.6161),558166,-25.6161,118.7121,Jubilee - Peak Hill
2849,,nan,['Au'],Au,POINT (118.6304 -25.6521),558168,-25.6521,118.6304,Harmony
2850,Archean,nan,['Au'],Au,POINT (121.1848 -30.0816),558170,-30.0816,121.1848,Goongarrie Lady
2851,Archean,nan,['Au'],Au,POINT (121.0063 -30.4836),558172,-30.4836,121.0063,Anthill - Zulikia
2852,,Deposit occurs just north of Mt Isa,['U'],U,POINT (145.620056 -41.768881),558177,-41.768881,145.620056,Queens Gift
2853,Archean,nan,['Au'],Au,POINT (118.4334 -26.7168),558186,-26.7168,118.4334,Great Northern Highway (GNH)
2854,,nan,"['Ag', 'Zn', 'Pb']",Ag;Zn;Pb,POINT (138.916172 -35.252903),558188,-35.252903,138.916172,Angas Sunter
2855,Archean,nan,['Au'],Au,POINT (118.5054 -26.6108),558205,-26.6108,118.5054,Fenian - Marmont
2856,Archean,"In 2011 resources were agglomerated for  the various deposits in the Paddy's Flat North tenement. The deposits include Democrat, Halcyon, Commodore, Macquarie, Butler, Ingliston and Alberts East.",['Au'],Au,POINT (118.5127 -26.5947),558207,-26.5947,118.5127,Paddy's Flat North tenement
2857,Archean,nan,['Au'],Au,POINT (118.4425 -26.6624),558211,-26.6624,118.4425,Whangamata
2858,Archean,nan,['Au'],Au,POINT (118.4346 -26.6829),558212,-26.6829,118.4346,Rhens
2859,,nan,"['Ag', 'Zn', 'Cu', 'Pb', 'Au']",Ag;Zn;Cu;Pb;Au,POINT (144.423831 -17.07375),558228,-17.07375,144.423831,Queenslander
2860,,nan,"['Ag', 'Zn', 'Cu', 'Pb', 'Au']",Ag;Zn;Cu;Pb;Au,POINT (118.781097 -20.77564),558254,-20.77564,118.781097,Discovery - Orchard Well
2861,,nan,"['Ag', 'Zn', 'Cu', 'Pb', 'Au']",Ag;Zn;Cu;Pb;Au,POINT (118.802339 -20.768925),558255,-20.768925,118.80233899999999,Orchard Tank
2862,,nan,"['Cu', 'Co', 'Ni', 'Au', 'PGE']",Cu;Co;Ni;Au;PGE,POINT (122.014331 -27.624587),558258,-27.624587,122.014331,Rosie
2863,,nan,"['Ag', 'Zn', 'Cu', 'Pb', 'Au']",Ag;Zn;Cu;Pb;Au,POINT (144.4266 -17.077397),558318,-17.077397,144.4266,Morrison
2864,,Location coordinates taken from one of the prospect drill hole.,['Fe'],Fe,POINT (151.7083333 -32.89166667),558329,-32.89166667,151.70833330000002,Johnston Range (Radar Iron)
2865,,nan,"['Au', 'Cu']",Au;Cu,POINT (139.843136 -20.415644),558332,-20.415644,139.84313600000002,Green Zone
2866,Archean,nan,['Au'],Au,POINT (118.4334 -26.7112),558341,-26.7112,118.4334,Jess
2867,Archean,nan,['Au'],Au,POINT (118.46 -26.7719),558343,-26.7719,118.46,Euro - Yaloginda
2868,Archean,"The tenement includes the deposits from north to south Culculli North, Culculli and Turn of the Tide",['Au'],Au,POINT (118.3428 -27.0998),558349,-27.0998,118.3428,Turn of the Tide (tenement)
2869,Archean,nan,['Au'],Au,POINT (118.2873 -27.0867),558351,-27.0867,118.2873,Callisto
2870,Archean,nan,['Au'],Au,POINT (118.2821 -27.0935),558353,-27.0935,118.2821,RL9
2871,,Northern extension of Goulds dam; 156 WNW of Broken Hill,['U'],U,POINT (139.908247 -31.934554),558359,-31.934554,139.908247,Billeroo Uranium
2872,,nan,"['Au', 'Cu', 'Zn', 'Pb']",Au;Cu;Zn;Pb,POINT (146.334516 -31.813138),558798,-31.813138000000002,146.33451599999998,Restdown
2873,,nan,"['REE', 'Ti', 'Th', 'Zr']",REE;Ti;Th;Zr,POINT (115.410203 -34.24877),558873,-34.24877,115.41020300000001,Governor Broome
2874,,nan,['Fe'],Fe,POINT (119.998703 -30.45635),558879,-30.45635,119.998703,Yilgarn Iron - Carina ( Mineral Resources-Polaris))
2875,,nan,"['REE', 'Ti', 'Th', 'Zr']",REE;Ti;Th;Zr,POINT (115.920998 -31.39991),558881,-31.39991,115.920998,Gingin South
2876,,nan,"['REE', 'Ti', 'Th', 'Zr']",REE;Ti;Th;Zr,POINT (115.834639 -31.223684),558884,-31.223684000000002,115.834639,Boonanarring
2877,,nan,"['REE', 'Ti', 'Th', 'Zr']",REE;Ti;Th;Zr,POINT (115.861012 -31.28897),558900,-31.288970000000003,115.86101200000002,Gingin North
2878,,nan,"['REE', 'Ti', 'Th', 'Zr']",REE;Ti;Th;Zr,POINT (115.734836 -31.04126),558902,-31.041259999999998,115.73483600000002,Red Gully
2879,Archean,nan,['Au'],Au,POINT (117.8346 -27.9553),558907,-27.9553,117.8346,Welcome - Baxter
2880,Archean,nan,['Au'],Au,POINT (117.8301 -27.9618),558909,-27.9618,117.8301,Souvenir Group
2881,Archean,nan,['Au'],Au,POINT (117.8282 -27.9826),558911,-27.9826,117.8282,Eastern Jaspilite
2882,Archean,nan,['Au'],Au,POINT (117.8311 -28.0102),558913,-28.0102,117.8311,Spearmont - Galtee
2883,Archean,nan,['Au'],Au,POINT (117.8026 -28.0438),558916,-28.0438,117.8026,Hesperus
2884,Archean,nan,['Au'],Au,POINT (117.8081 -28.0542),558921,-28.0542,117.8081,Boomer
2885,Archean,nan,['Au'],Au,POINT (117.7815 -28.0683),558923,-28.0683,117.7815,O'Meara Group
2886,Archean,nan,['Au'],Au,POINT (117.8336 -28.072),558925,-28.072,117.8336,Hill 60
2887,Archean,nan,['Au'],Au,POINT (117.778 -28.0752),558927,-28.0752,117.77799999999999,Lone Pine
2888,Archean,"Ramelius Resources is undertaking cut backs of the Mars, Saturn and Titan Pits currently and treating tha operation as a single mine. Other old pits included in the group are Perseverance, Vegas and Browns Hill.",['Au'],Au,POINT (117.7955 -28.0352),558945,-28.0352,117.7955,Hill 50 - Galaxy Pits
2889,Archean,nan,['Au'],Au,POINT (119.2569 -28.0943),558948,-28.0943,119.2569,Sandstone Project
2890,Ordovician,nan,['Au'],Au,POINT (142.6637 -36.8623),559009,-36.8623,142.6637,Wildwood
2891,,nan,['Au'],Au,POINT (145.0932 -37.3212),559010,-37.3212,145.0932,Reedy Creek Project
2892,,nan,['Au'],Au,POINT (146.4697 -37.951),559013,-37.951,146.4697,Eureka - Walhalla
2893,,nan,['Au'],Au,POINT (146.4626 -37.9147),559014,-37.9147,146.4626,Tubal Cain
2894,,nan,['Au'],Au,POINT (145.6139 -41.7637),559016,-41.7637,145.6139,Lakeside
2895,,nan,['U'],U,POINT (139.590731 -19.909481),559020,-19.909481,139.590731,Slance
2896,,nan,['Mn'],Mn,POINT (119.617862 -24.398425),559036,-24.398425,119.61786200000002,Bindi Bindi Hill
2897,,nan,['Mn'],Mn,POINT (119.758237 -24.329523),559039,-24.329523000000002,119.75823700000001,Budgie Hills
2898,,nan,['Mn'],Mn,POINT (119.634417 -24.358867),559042,-24.358867,119.634417,Cadgies Flats
2899,,nan,['Mn'],Mn,POINT (119.692144 -24.399763),559045,-24.399763,119.692144,Coodamudgi
2900,,nan,['Au'],Au,POINT (143.3989 -37.0483),559048,-37.0483,143.3989,Beavis Alluvial Project
2901,,"Two different spellings of 'Illgararie', the Entity Name is the company's spelling, the synonym is the generally accepted name. Both included for correctness in searches.",['Mn'],Mn,POINT (119.69873 -24.350563),559050,-24.350563,119.69873,Illgararie Ridge
2902,,nan,['Au'],Au,POINT (143.868 -36.552),559051,-36.552,143.868,Maxwells - Inglewood
2903,,nan,['Mn'],Mn,POINT (119.73817 -24.401338),559056,-24.401338,119.73817,Mundawindi
2904,,Used 'Yanneri Ridge 4' in MINLOC for location information. Was nearest manganese occurrence. May need to be better located.,['Mn'],Mn,POINT (119.681152 -24.410654),559059,-24.410654,119.681152,Richies Find
2905,,nan,['Au'],Au,POINT (143.865 -36.5486),559071,-36.5486,143.865,Cominsky Reef - Inglewood
2906,,nan,['Au'],Au,POINT (143.8526 -36.5541),559073,-36.5541,143.8526,South Gordon
2907,,Located 8km W of Mt Isa. Part of Deep Yellow Limited Isa West Uranium Project,['U'],U,POINT (139.432939 -20.673458),559078,-20.673458,139.43293899999998,Citation
2908,,Part of Deep Yellow Limited 'Isa West Uranium Project',['U'],U,POINT (139.439889 -20.697911),559084,-20.697910999999998,139.439889,Eldorado North
2909,,nan,"['Au', 'Sb']",Au;Sb,POINT (144.8015 -36.8957),559087,-36.8957,144.8015,Costerfield Project
2910,,Located 25km SE of Wiluna; between Toro Energy's Lake way and Centipede deposits,['U'],U,POINT (120.381 -26.767),559151,-26.767,120.381,Lake Way South
2911,,Located 90km SSE of Wiluna,['U'],U,POINT (119.810303 -26.867531),559153,-26.867531,119.810303,Bellah Bore East
2912,,nan,['Au'],Au,POINT (140.5593 -32.1087),559168,-32.1087,140.5593,Vertigo
2913,,nan,['Au'],Au,POINT (142.2754 -18.1381),559210,-18.1381,142.2754,Homeward Bound - Croydon
2914,,nan,"['Ag', 'Au', 'Cu']",Ag;Au;Cu,POINT (145.869127 -31.553942),559216,-31.553942,145.869127,Peak Mines Project
2915,,nan,['Au'],Au,POINT (147.471 -32.3544),559230,-32.3544,147.471,Iron Duke
2916,,nan,['Au'],Au,POINT (144.8469 -19.336),559237,-19.336,144.8469,Yellow Jack
2917,,nan,['Au'],Au,POINT (116.2946 -22.6098),559445,-22.6098,116.2946,Belvedere - Ashburton
2918,,nan,['Au'],Au,POINT (116.1055 -22.4932),559447,-22.4932,116.1055,Merlin - Catho Well
2919,,nan,['Au'],Au,POINT (116.8979 -22.9287),559451,-22.9287,116.8979,Electric Dingo
2920,Archean,nan,['Au'],Au,POINT (120.9695 -27.566),559455,-27.566,120.9695,Challenger - Mt McClure
2921,Archean,nan,['Au'],Au,POINT (121.4972 -29.3471),559488,-29.3471,121.4972,Diamantina
2922,Archean,nan,['Au'],Au,POINT (121.4628 -29.3512),559490,-29.3512,121.4628,Leipold
2923,Archean,Phoenix Gold Limited - project includes resources at Backflip (Grants Patch) and Nazzaris (Ora banda),['Au'],Au,POINT (121.1197 -30.463),559497,-30.463,121.1197,Ora Banda - Grants Patch Project
2924,Archean,Resource largely? from Carbine North deposit - Phoenix Gold Limited.,['Au'],Au,POINT (120.8902 -30.454),559499,-30.454,120.8902,Carbine (north) Project
2925,,nan,['Au'],Au,POINT (120.3173 -21.8646),559505,-21.8646,120.3173,Rosco's Reward
2926,,nan,"['Au', 'Sb']",Au;Sb,POINT (120.2772 -21.8206),559507,-21.8206,120.2772,Red Spec
2927,Archean,Pioneer Resources announced on 13 March 2012  that it would sell Tregurtha and Hughes deposits and western Mt Jewell tenements to Carrick Gold Limited (now - 2013- NorthKal Gold Mines Limited) for $8M,['Au'],Au,POINT (121.4624 -30.2608),559509,-30.2608,121.4624,Tregurtha
2928,Archean,Pioneer Resources announced on 13 March 2012  that it would sell Tregurtha and Hughes deposits and western Mt Jewell tenements to Carrick Gold Limited ( now - 2013 - KalNorth Gold Mines Limited) for $8M,['Au'],Au,POINT (121.4648 -30.2691),559511,-30.2691,121.4648,Hughes
2929,Archean,nan,['Au'],Au,POINT (122.2278 -30.5347),559513,-30.5347,122.2278,Sparkle
2930,Archean,nan,['Au'],Au,POINT (121.9484 -30.3987),559515,-30.3987,121.9484,Atlas - Gindalbie
2931,Archean,nan,['Au'],Au,POINT (121.437 -31.27),559517,-31.27,121.43700000000001,Lady Allison
2932,,nan,"['U', 'REE', 'Au', 'Cu']",U;REE;Au;Cu,POINT (140.22215 -20.758736),559522,-20.758736,140.22215,Milo
2933,Archean,nan,['Au'],Au,POINT (121.6001 -30.9726),559524,-30.9726,121.6001,Triumph
2934,,nan,['Au'],Au,POINT (117.1106 -20.7624),559527,-20.7624,117.1106,Weerianna
2935,,"Dragon Energy's Nameless Iron Ore project, Pilbara Region.",['Fe'],Fe,POINT (117.700699 -22.63962),559631,-22.63962,117.700699,Nameless - Pilbara Iron Project (Dragon)
2936,Archean,Any resources for this deposit in 2012 were reported by Focus Minerals Limited under the Lancefield Project.,['Au'],Au,POINT (122.3808 -28.5476),559642,-28.5476,122.3808,Crown Jewel
2937,Archean,Any resources for this deposit in 2012 were reported by Focus Minerals Limited under the Lancefield Project.,['Au'],Au,POINT (122.3774 -28.5582),559644,-28.5582,122.3774,Summit
2938,Archean,Any resources for this deposit in 2012 were reported by Focus Minerals Limited under the Chatterbox Shear Project.,['Au'],Au,POINT (122.3265 -28.5851),559646,-28.5851,122.3265,Calypso - Beasley Creek
2939,,Castaway Heavy Mineral deposit is owned by Iluka who don't report mineral resources for individual deposits,"['REE', 'Ti', 'Th', 'Zr']",REE;Ti;Th;Zr,POINT (142.355578 -34.128652),559660,-34.128652,142.355578,Castaway Heavy Mineral Deposit
2940,Archean,Any resources for this deposit in 2012 were reported by Focus Minerals Limited under the Barnicoat Project.,['Au'],Au,POINT (122.4935 -28.6274),559661,-28.6274,122.4935,Barnicoat
2941,Archean,2012 resources are reported in the agglomerated figures for the Tindals Project.,['Au'],Au,POINT (121.1808 -30.9826),560077,-30.9826,121.1808,Undaunted
2942,Archean,Any 2012 resources are reported in the agglomerated figures for the Tindals Project.,['Au'],Au,POINT (121.1799 -30.9836),560079,-30.9836,121.1799,Lady Charlotte - Coolgardie
2943,Archean,Any 2012 resources are reported in the agglomerated figures for the Tindals Project.,['Au'],Au,POINT (121.1735 -30.9912),560085,-30.9912,121.1735,Griffiths
2944,Archean,nan,['Au'],Au,POINT (121.8087 -32.1326),560238,-32.1326,121.8087,North Royal Open Pit
2945,Archean,nan,['Au'],Au,POINT (119.5955 -31.6139),560256,-31.6139,119.5955,Centenary - Parker Range
2946,Archean,nan,['Au'],Au,POINT (119.5789 -31.6565),560258,-31.6565,119.5789,Buffalo
2947,,nan,['Au'],Au,POINT (120.0997 -23.7646),560262,-23.7646,120.0997,Bibra
2948,Archean,nan,['Au'],Au,POINT (121.0509 -30.5198),560265,-30.5198,121.0509,Wattle Bird
2949,,nan,['Au'],Au,POINT (121.1987 -30.9959),560294,-30.9959,121.1987,MacPhersons Reward
2950,Archean,nan,['Au'],Au,POINT (121.1988 -30.0166),560297,-30.0166,121.1988,Tycho
2951,Cenozoic,Deposit is in 'recent' sediments,['Au'],Au,POINT (120.1883 -33.6759),560306,-33.6759,120.1883,Gift South
2952,,nan,"['Ag', 'Au', 'Cu']",Ag;Au;Cu,POINT (120.2306 -33.7655),560308,-33.7655,120.2306,Queen Sheba
2953,Archean,nan,['Au'],Au,POINT (119.3896 -31.3464),560473,-31.3464,119.3896,Battler
2954,Archean,Deposit is under an Option agreement to Southern Cross Goldfields Limited from Barranco Resources NL,['Au'],Au,POINT (119.3839 -29.9186),560475,-29.9186,119.3839,Red Legs
2955,Archean,Deposit is under an Option agreement to Southern Cross Goldfields Limited from Barranco Resources NL,['Au'],Au,POINT (119.4113 -29.9555),560477,-29.9555,119.4113,Die Hardy - Marda Au
2956,Archean,nan,['Au'],Au,POINT (121.7629 -30.8161),560543,-30.8161,121.7629,Cannon
2957,,nan,"['Ag', 'Au']",Ag;Au,POINT (149.7275 -33.6133),560554,-33.6133,149.7275,Murphys
2958,Archean,nan,['Au'],Au,POINT (121.437 -27.3667),560593,-27.3667,121.43700000000001,Boundary - Dingo Range
2959,Archean,nan,['Au'],Au,POINT (121.4675 -27.3984),560595,-27.3984,121.4675,Bungarra - Dingo Range
2960,Archean,nan,['Au'],Au,POINT (121.4372 -27.3787),560597,-27.3787,121.4372,Stirling - Dingo Range
2961,Proterozoic,nan,['Au'],Au,POINT (129.1391 -20.1445),560599,-20.1445,129.1391,Twin Bonanza
2962,Proterozoic,nan,['Au'],Au,POINT (134.1804 -19.6452),560601,-19.6452,134.1804,Westminster
2963,,nan,"['Ni', 'Co', 'Mn']",Ni;Co;Mn,POINT (121.647797 -32.10189099999999),560646,-32.101890999999995,121.647797,Mt Thirsty Laterite Nickel
2964,,nan,"['Ni', 'Cu', 'Co']",Ni;Cu;Co,POINT (123.192413 -31.819886),561110,-31.819886,123.19241299999999,Nova
2965,,Ironback Hill deposit occur within the Pualco Project sub-project of Red Dragon Venture Project (Royal Resources Ltd),['Fe'],Fe,POINT (139.70131 -33.060196),567434,-33.060196000000005,139.70131,Pualco - Razorback Iron Proj (Royal Resources)
2966,,nan,"['Au', 'Cu', 'Co']",Au;Cu;Co,POINT (140.284206 -20.963933),567537,-20.963932999999997,140.284206,Horseshoe - Mitakoodi
2967,,95km  S of Onslow; related to Yanrey Uranium Project,['U'],U,POINT (115.075699 -22.532591),568062,-22.532591,115.075699,Bennett Well
2968,,nan,"['Au', 'Cu']",Au;Cu,POINT (140.675175 -20.698681),568067,-20.698681,140.675175,Salebury
2969,,Part of Isa West Project,['U'],U,POINT (139.433731 -20.680511),568082,-20.680511,139.433731,Thanksgiving
2970,,Part of the Isa West Project,['U'],U,POINT (139.420975 -20.679492),568084,-20.679492,139.420975,Bambino
2971,,nan,['U'],U,POINT (128.651403 -22.713076),568113,-22.713076,128.65140300000002,Theseus
2972,,"Jigalong project consists of Davidson Creek, Robertson Range and Mirrin Mirrin deposits.",['Fe'],Fe,POINT (120.5091 -23.42059),568148,-23.42059,120.5091,Davidson Creek_Jigalong_RobertsonRnge-(Southeast Pilbara - Atlas Iron)
2973,,nan,"['Au', 'Cu']",Au;Cu,POINT (140.802978 -20.978503),568150,-20.978503,140.802978,Sandy Creek (Eloise Project)
2974,,nan,"['Ag', 'Au', 'Cu']",Ag;Au;Cu,POINT (118.18831 -27.35552),568312,-27.355520000000002,118.18831000000002,Hollandaire
2975,,"BIF of the Clearville formation - 30 km southwest of Karratha, WA.",['Fe'],Fe,POINT (116.525086 -20.873051),568313,-20.873051,116.52508600000002,Miaree magnetite (Iron Mountain_RedRiver Res)
2976,,nan,"['Au', 'Cu']",Au;Cu,POINT (119.348018 -25.544326),568323,-25.544326,119.348018,Red Bore
2977,,Actual prospect (drill hole) coordinates were not supplied during the announcement of the maiden resources.  Coordinates taken from EL 3895 area and likey to be inaccurate in relation to Grants prospect.  To be changed once drill hole details are recorded in SARIG.,['Fe'],Fe,POINT (151.423 -32.533),568352,-32.533,151.423,Grants (Havilah Resources)
2978,,nan,"['Ag', 'Cu']",Ag;Cu,POINT (119.734299 -25.46241),568354,-25.462410000000002,119.734299,Green Dragon
2979,,nan,"['Au', 'Cu', 'Co']",Au;Cu;Co,POINT (140.556461 -21.047867),568357,-21.047867,140.556461,Desolation
2980,,"Coordinate was taken from the Coondiner prospect location and not for the individual prospect (Palla, Castor, Kalgan, etc.)",['Fe'],Fe,POINT (119.596533 -23.121389),568371,-23.121389,119.59653300000001,Ophthalmia Iron Ore (Brockman Mining_Wah Nam)
2981,,Gindalbie Metals Hinge deposit located 11 km north of the company's Terapod mine.,['Fe'],Fe,POINT (116.871134 -29.022806),568432,-29.022806,116.87113400000001,Hinge Project (Gindalbie Metals)
